878	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#345.422#345.758
879	совпадает	совпадать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#345.758#346.094
880	с	с	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#346.094#346.43
881	моим	моить	DET	PRP$	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#346.43#346.766
882	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#346.766#347.102
883	пытаюсь	пытаюсь	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#347.102#347.438
884	разобраться	разобраться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#347.438#347.774
885	почему	почто	PRON	WP	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#347.774#348.11
886	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#348.11#348.446
887	совпадает	совпадать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#348.446#348.782
888	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#348.782#349.118
889	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#349.118#349.454
890	часто	часто	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#349.454#349.79
891	бываю	бывать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#349.79#350.126
892	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#350.126#350.462
893	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#350.462#350.798
894	права	права	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#350.798#351.134
895	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#351.134#351.47
896	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#351.47#351.806
897	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#351.806#352.142
898	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#352.142#352.478
899	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#352.478#352.814
900	режисёр	режисер	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#352.814#353.15
901	вообще	вообще	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#353.15#353.486
902	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#353.486#353.822
903	всё	весь	DET	DT	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#353.822#354.158
904	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#354.158#354.494
905	всё	всё	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#354.494#354.83
906	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#354.83#355.166
907	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#355.166#355.502
908	театре	театр	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#355.502#355.838
909	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#355.838#356.174
910	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#356.174#356.51
911	кино	кин	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#356.51#356.846
912	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#356.846#357.182
913	всё	всё	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#357.182#357.518
914	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#357.518#357.854
915	он	он	PRON	PRP	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#357.854#358.19
916	один	один	DET	DT	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing|NumType=Card	_	_	_	@omo1947f-words#@omo1947f#358.19#358.526
917	знает	знать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#358.526#358.862
918	как	как	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#358.862#359.198
919	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#359.198#359.534
920	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#359.534#359.87
921	надо	надо	VERB	PRED	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#359.87#360.206
922	сказать	сказать	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#360.206#360.542
923	актёру	актер	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#360.542#360.878
924	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#360.878#361.214
925	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#361.214#361.55
926	как	как	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#361.55#361.886
927	потом	потом	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#361.886#362.222
928	это	это	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#362.222#362.558
929	всё	всё	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#362.558#362.894
930	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#362.894#363.23
931	слепить	слепить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#363.23#363.6

